Respondent ID,Collector ID,Start Date,End Date,Custom Data 1,Are you currently employed?,What is the size of your current employer?,"Do you own and use a smartphone, such as Apple iPhone, Samsung Galaxie, Google phone, etc?","Overall, I am satisfied working in the organization I'm in.",This organization is a better place to work than other organizations that I've had experience with,Functions of my job that once engaged me no longer do so,I am satisfied on the professional path I am on,I perceive co-workers to be more fulfilled in their jobs than I am.,I feel depressed while at work,"If you identify as strongly agree or agree to question 9, is your depression due to factors in your personal life, professional life, or both.",I am likely to search for new opportunities of employement,"If Strongly Agree or Agree to the question above, what is your general timeline when thinking about your job search?",My time at work brings me personal satisfaction,I go above and beyond what is expected of me at work,I utilize my time at work efficiently,At times I feel fatigued and drowsy at work,"If you answered always, sometimes, or rarely to the question above, would you attribute your fatigue to any or all of the following:",At times I feel lonely,"If you answered always, sometimes, or rarely to the question above, please think about your experience with social media and click all that apply: ",X29,X30,X31,X32,X33,I find it difficult to concentrate on tasks for sustained amounts of time,I complete my tasks on time,"Compared to my peers, I feel I am less efficient at work",I receive positive feedback on the quality of my work,I feel motivated to do my job to the best of my ability,I think others have a better life than me,I feel I have depressive tendencies,"I suffer from poor sleep - either too much, too little, or irregular sleeping patterns","On a scale of 1 - 5, please rate your level of stress","If High Stress or Extremely High Stress, select all of the following symptoms that you experience",X44,X45,X46,X47,X48,X49,X50,X51,X52,I feel lonely,"On average, how many cumulative hours per day do you spend on your mobile device?",Social Media usage makes me feel less lonely,"People check their phones multiple times a day. During your 8 hour workday, please estimate the total time spent on your mobile device on tasks unrelated to work?","Apart from sleep, please estimate in total the number of hours you consciously choose NOT to use your smartphone. For example, personal care time, exercise, prayer/meditation, at work, cooking/eating, etc",I feel a constant need to check my smartphone,I want to limit my smartphone usage,"In general, how much do you feel your smartphone is a distraction while you are trying to concentrate?",My day-to-day smartphone usage enhances the quality of my life,When thinking about days off work (not related to vacation or the care of others) please estimate the number of days missed due to your health and wellness issues?,What is your gender?,What is the highest level of school you have completed or the highest degree you have received?,"In what year were you born? (enter 4-digit birth year; for example, 1976)",About how long have you been in your current position?,X67,Age,Gender,Household Income,Region,Device Type,Org_satisfaction,Better_org,still_engaged,professional_path_sat,coworkers_happier,Depressed_while_at_work,searching_new_employment,personal_satisfaction,go_above,use_time_efficient,fatigued,lonely,difficult_to_concentrate,efficiency_compared_to_peers,positive_feedback,motivated,other_better_lives,depressive_tendencies,bad_sleep,social_media_makes_lonely,feel_constant_need_to_look_at_phone,is_phone_distracting,phone_better_life,phone_at_work_time,stress_level,mobile_per_day,consciously_no_phone,house_income_midpoint
10788817105,237187931,06/10/2019 05:51:36 PM,06/10/2019 05:57:02 PM,ea3d6da2559beb7619bba6b31f,Yes,100 people or less,Yes,Strongly agree,Strongly agree,Disagree,Strongly agree,Neither agree nor disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Strongly agree,Strongly agree,Agree,Does not apply,NA,Does not apply,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Usually,Disagree,Agree,Agree,Disagree,Never,Rarely,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,1-2 Hours,Neither agree nor disagree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Agree,1-3,Female,Some college but no degree,1963,1,6,45-60,Female,"$50,000-$74,999",East South Central,Windows Desktop / Laptop,5,5,2,5,3,1,1,5,5,4,NA,1,2,2,4,4,2,1,2,3,2,1,4,0,2,1,5,62500
10788815545,237187931,06/10/2019 05:50:42 PM,06/10/2019 05:50:55 PM,fa7fb9790cfe8a759cfce88d0d,Yes,500-1000,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10788814187,237187931,06/10/2019 05:49:54 PM,06/10/2019 05:54:33 PM,eee6a4570561a6ea55d99bc072,Yes,100-500,Yes,Agree,Agree,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Strongly agree,Agree,Strongly disagree,Rarely,Stress,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Usually,Disagree,Agree,Strongly agree,Disagree,Rarely,Sometimes,High Stress,NA,NA,NA,Loss of sleep,NA,Stomache Issues,NA,Lack of focus,Other,NA,Never,1-2 Hours,Neither agree nor disagree,0-1 Hour,5 + Hours,Agree,No - the amount of time I spend on my smartphone is appropriate,Never,Neither agree nor disagree,0,Male,Graduate degree,1956,20,0,> 60,Male,Prefer not to answer,Pacific,Windows Desktop / Laptop,4,4,5,5,3,1,1,5,4,1,2,1,2,2,4,5,2,2,3,3,4,1,3,0,3,1,5,NA
10788810408,237187931,06/10/2019 05:47:33 PM,06/10/2019 05:47:46 PM,62ac65141f39a69356f93440b0,Yes,100 people or less,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10788809613,237187931,06/10/2019 05:47:07 PM,06/10/2019 05:51:35 PM,2f23b97ceb3824f1a0e4f6e08e,Yes,100 people or less,Yes,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Does not apply,Neither agree nor disagree,Does not apply,Agree,Agree,Agree,Rarely,Unsure / Do not know,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Usually,Disagree,Agree,Agree,Neither agree nor disagree,Rarely,Rarely,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Never,2-3 Hours,Neither agree nor disagree,1-2 Hours,4-5 Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Agree,0,Male,Graduate degree,1963,12,5,45-60,Male,"$175,000-$199,999",Pacific,Windows Desktop / Laptop,4,4,3,4,3,2,3,4,4,4,2,1,2,2,4,4,3,2,2,3,2,1,4,1,2,2,4,187500
10788809164,237187931,06/10/2019 05:46:54 PM,06/10/2019 05:49:30 PM,9d39de096f5d6447cf06ade7d3,Yes,Don't know,Yes,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Both,Strongly agree,Actively looking,Agree,Agree,Agree,Always,Sleep,Sometimes,NA,NA,Sometimes both,NA,NA,NA,Agree,Usually,Disagree,Agree,Agree,Agree,Sometimes,Always,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,4-5 Hours,Neither agree nor disagree,3-4 Hours,1-2 Hours,Agree,Yes - I use it too much,Always,Agree,12 +,Female,Bachelor degree,1997,NA,1,18-29,Female,"$25,000-$49,999",Pacific,iOS Phone / Tablet,3,3,3,4,3,3,5,4,4,4,4,3,4,2,4,4,4,3,4,3,4,4,4,3,2,4,1,37500
10788808881,237187931,06/10/2019 05:46:39 PM,06/10/2019 05:53:29 PM,490254d07d17dc37c17336bb6c,Yes,5000 +,Yes,Disagree,Neither agree nor disagree,Strongly agree,Disagree,Strongly disagree,Agree,Work Life,Strongly agree,Considering 6 months or beyond,Disagree,Agree,Disagree,Rarely,Health,Never,NA,NA,NA,NA,NA,NA,Neither agree nor disagree,Usually,Neither agree nor disagree,Agree,Strongly agree,Neither agree nor disagree,Never,Don't know / Unsure,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Does not apply,0-1 Hour,Neither agree nor disagree,0-1 Hour,5 + Hours,Strongly disagree,No - the amount of time I spend on my smartphone is appropriate,Never,NA,0,Female,Graduate degree,1964,3,0,45-60,Female,"$125,000-$149,999",New England,Other,2,3,5,2,1,4,5,2,4,2,2,NA,3,3,4,5,3,1,NA,3,1,1,NA,0,2,0,5,137500
10788808362,237187931,06/10/2019 05:46:06 PM,06/10/2019 05:50:44 PM,83be7656e4f2436c1786655e8c,Yes,100-500,Yes,Agree,Agree,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Does not apply,Agree,Considering within next 6 months,Neither agree nor disagree,Agree,Neither agree nor disagree,Sometimes,Stress,Does not apply,NA,NA,NA,NA,NA,NA,Neither agree nor disagree,Usually,Neither agree nor disagree,Agree,Agree,Agree,Sometimes,Sometimes,Moderate Stress,NA,NA,Backache,Loss of sleep,Feelings of anxiety,NA,NA,Lack of focus,NA,NA,Rarely,2-3 Hours,Neither agree nor disagree,0-1 Hour,2-3 Hours,Neither agree nor disagree,Yes - I use it too much,Sometimes,Neither agree nor disagree,0,Female,Bachelor degree,1977,4,0,30-44,Female,"$75,000-$99,999",Middle Atlantic,iOS Phone / Tablet,4,4,2,4,3,3,4,3,4,3,3,2,3,3,4,4,4,3,3,3,3,3,3,0,2,2,2,87500
10788807785,237187931,06/10/2019 05:46:04 PM,06/10/2019 05:46:13 PM,2d421cce5c12d80882ae41988e,No,Don't know,Yes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18-29,Female,"$200,000+",West North Central,MacOS Desktop / Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,200000
10788807261,237187931,06/10/2019 05:45:45 PM,06/10/2019 05:49:00 PM,1e25ba8da3ab85785f74755a51,Yes,1000-5000,Yes,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Does not apply,Agree,Do not know,Neither agree nor disagree,Strongly agree,Strongly agree,Never,NA,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Always,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Never,Always,High Stress,NA,NA,NA,Loss of sleep,NA,NA,NA,NA,NA,NA,Never,0-1 Hour,Neither agree nor disagree,0-1 Hour,5 + Hours,Strongly disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Disagree,0,Female,Graduate degree,1962,37,1,45-60,Female,"$75,000-$99,999",South Atlantic,Android Phone / Tablet,4,3,3,3,3,3,4,3,5,5,1,1,2,3,3,3,3,1,4,3,1,1,2,0,3,0,5,87500
10788803934,237187931,06/10/2019 05:43:32 PM,06/10/2019 05:49:06 PM,dfd0a25763c334e7d24007971e,Yes,1000-5000,Yes,Agree,Agree,Disagree,Agree,Disagree,Disagree,Does not apply,Strongly agree,Actively looking,Agree,Neither agree nor disagree,Agree,Sometimes,Lack of body movement while at work,Sometimes,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Disagree,Usually,Disagree,Agree,Strongly agree,Agree,Never,Rarely,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Sometimes,2-3 Hours,Agree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Strongly agree,0,Male,Associate degree,1978,0,6,30-44,Male,"$10,000-$24,999",West North Central,Windows Desktop / Laptop,4,4,2,4,2,2,5,4,3,4,3,3,2,2,4,5,4,1,2,4,2,1,5,0,1,2,5,17500
10788803492,237187931,06/10/2019 05:43:06 PM,06/10/2019 05:43:35 PM,3733b464b60f26814dca548283,Yes,Don't know,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30-44,Female,"$50,000-$74,999",East North Central,Android Phone / Tablet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62500
10788799646,237187931,06/10/2019 05:41:06 PM,06/10/2019 05:51:11 PM,4eef3adf786e3f39eea29c86a9,Yes,500-1000,Yes,Agree,Strongly agree,Neither agree nor disagree,Agree,Disagree,Disagree,Does not apply,Neither agree nor disagree,Does not apply,Agree,Strongly agree,Agree,Sometimes,Stress,Rarely,NA,NA,NA,Never,NA,NA,Disagree,Always,Disagree,Agree,Agree,Agree,Rarely,Sometimes,High Stress,Headache,NA,NA,Loss of sleep,Feelings of anxiety,Stomache Issues,NA,NA,NA,NA,Rarely,3-4 Hours,Disagree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Neither agree nor disagree,1-3,Male,Graduate degree,1980,7,10,30-44,Male,"$100,000-$124,999",Mountain,iOS Phone / Tablet,4,5,3,4,2,2,3,4,5,4,3,2,2,2,4,4,4,2,3,2,2,3,3,0,3,3,5,112500
10788798974,237187931,06/10/2019 05:40:40 PM,06/10/2019 05:44:03 PM,3f59a918276c91c92c4eb3e7f4,Yes,100 people or less,Yes,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,NA,Strongly agree,Considering 6 months or beyond,Strongly agree,Strongly agree,Strongly agree,Always,Lack of exercise,Always,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Strongly disagree,Always,Strongly disagree,Strongly agree,Strongly agree,Strongly agree,Always,Always,High Stress,NA,NA,NA,NA,Feelings of anxiety,Stomache Issues,NA,NA,NA,NA,Always,0-1 Hour,Strongly disagree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Never,Neither agree nor disagree,5-7,Male,Graduate degree,1975,NA,6,30-44,Male,"$50,000-$74,999",Middle Atlantic,MacOS Desktop / Laptop,5,5,5,5,3,3,5,5,5,5,4,4,1,1,5,5,5,4,4,1,2,1,3,0,3,0,5,62500
10788796683,237187931,06/10/2019 05:39:18 PM,06/10/2019 05:42:26 PM,0f3f1b223f90f7e02de7553106,Yes,100 people or less,Yes,Strongly agree,Agree,Strongly disagree,Strongly agree,Disagree,Strongly disagree,Does not apply,Disagree,Does not apply,Strongly agree,Agree,Neither agree nor disagree,Sometimes,Lack of body movement while at work,Rarely,NA,NA,Sometimes both,NA,NA,NA,Disagree,Always,Agree,Agree,Strongly agree,Disagree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,2-3 Hours,Disagree,0-1 Hour,2-3 Hours,Neither agree nor disagree,Yes - I use it too much,Sometimes,Agree,1-3,Female,Bachelor degree,1997,0,2,18-29,Female,"$200,000+",South Atlantic,MacOS Desktop / Laptop,5,4,1,5,2,1,2,5,4,3,3,2,2,4,4,5,2,2,3,2,3,3,4,0,2,2,2,200000
10788794714,237187931,06/10/2019 05:38:02 PM,06/10/2019 05:41:11 PM,a542ecc9a8115af925b63f93e2,Yes,1000-5000,Yes,Strongly agree,Strongly agree,Disagree,Agree,Neither agree nor disagree,Strongly disagree,NA,Strongly disagree,Does not apply,Agree,Strongly agree,Strongly agree,Rarely,Unsure / Do not know,Never,NA,NA,NA,Never,NA,NA,Disagree,Always,Disagree,Strongly agree,Strongly agree,Disagree,Never,Never,Little Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Never,3-4 Hours,Neither agree nor disagree,2-3 Hours,4-5 Hours,NA,"Actually, I need to learn to use it more",Never,Agree,0,Female,Associate degree,1958,3,NA,> 60,Female,"$25,000-$49,999",West South Central,Windows Desktop / Laptop,5,5,2,4,3,1,1,4,5,5,2,1,2,2,5,5,2,1,1,3,NA,1,4,2,1,3,4,37500
10788794295,237187931,06/10/2019 05:37:37 PM,06/10/2019 05:45:19 PM,30bc28ff66b64a227973eaf7f4,Yes,100-500,Yes,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Work Life,Disagree,Do not know,Disagree,Agree,Strongly agree,Sometimes,Lack of body movement while at work,Sometimes,NA,NA,Sometimes both,NA,NA,NA,Disagree,Always,Disagree,Agree,Agree,Disagree,Sometimes,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,3-4 Hours,Agree,1-2 Hours,3-4 Hours,Agree,Yes - I use it too much,Sometimes,Agree,1-3,Female,Some college but no degree,1957,6,8,> 60,Female,"$25,000-$49,999",Mountain,iOS Phone / Tablet,4,3,3,3,4,4,2,2,4,5,3,3,2,2,4,4,2,3,3,4,4,3,4,1,2,3,3,37500
10788790356,237187931,06/10/2019 05:34:46 PM,06/10/2019 05:45:07 PM,dbed9bce1127edcec001438f59,Yes,5000 +,Yes,Neither agree nor disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Work Life,Strongly agree,Considering within next 6 months,Disagree,Agree,Neither agree nor disagree,Sometimes,Sleep,Sometimes,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Agree,Always,Strongly disagree,Agree,Agree,Neither agree nor disagree,Rarely,Rarely,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,3-4 Hours,Agree,1-2 Hours,2-3 Hours,Agree,Yes - I use it too much,Sometimes,Neither agree nor disagree,1-3,Female,Bachelor degree,1991,3,0,18-29,Female,"$50,000-$74,999",Pacific,Windows Desktop / Laptop,3,3,5,3,3,4,5,2,4,3,3,2,4,1,4,4,3,2,2,4,4,3,3,1,2,3,2,62500
10788790209,237187931,06/10/2019 05:35:12 PM,06/10/2019 05:41:41 PM,0d05d58a1d70368cdad52fb56c,Yes,1000-5000,Yes,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Does not apply,Disagree,Does not apply,Agree,Neither agree nor disagree,Agree,Sometimes,Sleep,Rarely,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Neither agree nor disagree,Always,Disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Rarely,1-2 Hours,Neither agree nor disagree,0-1 Hour,1-2 Hours,Neither agree nor disagree,No - the amount of time I spend on my smartphone is appropriate,Always,Disagree,1-3,Female,Graduate degree,1967,4,1,45-60,Female,"$200,000+",Pacific,iOS Phone / Tablet,4,4,3,4,3,2,2,4,3,4,3,2,3,2,4,3,3,2,3,3,3,4,2,0,2,1,1,200000
10788788066,237187931,06/10/2019 05:34:03 PM,06/10/2019 05:38:23 PM,3be496d05796262b2b41d92c5d,Yes,1000-5000,Yes,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,Does not apply,Neither agree nor disagree,Does not apply,Agree,Agree,Agree,Rarely,Unsure / Do not know,Sometimes,NA,Social media and texting make me feel as if I am disconnected from others around me resulting in a feeling of loneliness.,NA,NA,NA,NA,Disagree,Usually,Strongly disagree,Strongly agree,Strongly agree,Agree,Sometimes,Never,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,2-3 Hours,Neither agree nor disagree,2-3 Hours,5 + Hours,Agree,Yes - I use it too much,Sometimes,Agree,0,Female,Bachelor degree,1993,NA,1,18-29,Female,"$10,000-$24,999",East North Central,Windows Desktop / Laptop,5,5,3,5,3,3,3,4,4,4,2,3,2,1,5,5,4,3,1,3,4,3,4,2,2,2,5,17500
10788787892,237187931,06/10/2019 05:33:46 PM,06/10/2019 05:34:06 PM,f0d846843e31523420de277449,Yes,100-500,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-60,Male,"$150,000-$174,999",South Atlantic,iOS Phone / Tablet,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,162500
10788787637,237187931,06/10/2019 05:33:40 PM,06/10/2019 05:46:13 PM,e23864d911217cdf40e822e5bf,Yes,100 people or less,Yes,Agree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Does not apply,Agree,Considering 6 months or beyond,Agree,Strongly agree,Agree,Sometimes,Stress,Sometimes,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Disagree,Usually,Disagree,Strongly agree,Agree,Neither agree nor disagree,Sometimes,Sometimes,High Stress,NA,NA,Backache,Loss of sleep,Feelings of anxiety,Stomache Issues,NA,Lack of focus,NA,NA,Sometimes,2-3 Hours,Neither agree nor disagree,0-1 Hour,5 + Hours,Disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Agree,3-5,Male,Bachelor degree,1989,2,4,30-44,Male,"$25,000-$49,999",Pacific,MacOS Desktop / Laptop,4,4,3,4,3,2,4,4,5,4,3,3,2,2,5,4,3,3,3,3,2,3,4,0,3,2,5,37500
10788786766,237187931,06/10/2019 05:33:14 PM,06/10/2019 05:33:29 PM,407c938678a5afd617cbc9deac,Yes,1000-5000,No,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45-60,Male,"$25,000-$49,999",Pacific,Windows Desktop / Laptop,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,37500
10788785988,237187931,06/10/2019 05:32:52 PM,06/10/2019 05:36:52 PM,c8669b32d29b610a6e2c0811e2,Yes,100-500,Yes,Agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Does not apply,Agree,Considering within next 6 months,Neither agree nor disagree,Neither agree nor disagree,Agree,Sometimes,Unsure / Do not know,Rarely,Social media and texting help me feel more connected and less lonely,NA,NA,NA,NA,NA,Neither agree nor disagree,Usually,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Rarely,Sometimes,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Don't know / Not sure,Rarely,3-4 Hours,Neither agree nor disagree,0-1 Hour,3-4 Hours,Neither agree nor disagree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Neither agree nor disagree,5-7,Female,Bachelor degree,1995,1,9,18-29,Female,"$25,000-$49,999",Mountain,Windows Desktop / Laptop,4,5,3,4,4,3,4,3,3,4,3,2,3,2,3,3,2,2,3,3,3,3,3,0,NA,3,3,37500
10788783800,237187931,06/10/2019 05:31:38 PM,06/10/2019 05:35:17 PM,da9b0838b8b948c7d2e4668c57,Yes,5000 +,Yes,Strongly agree,Agree,Strongly disagree,Agree,Disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Strongly agree,Strongly agree,Agree,Rarely,Lack of exercise,Sometimes,NA,NA,Sometimes both,NA,NA,NA,Disagree,Usually,Disagree,Agree,Strongly agree,Disagree,Rarely,Never,Moderate Stress,Headache,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rarely,1-2 Hours,Neither agree nor disagree,0-1 Hour,2-3 Hours,Strongly agree,Yes - I use it too much,Sometimes,Disagree,0,Female,Graduate degree,1983,NA,9,30-44,Female,"$200,000+",Mountain,iOS Phone / Tablet,5,4,1,4,2,1,1,5,5,4,2,2,2,2,4,5,2,2,1,3,5,3,2,0,2,1,2,200000
10788780782,237187931,06/10/2019 05:29:51 PM,06/10/2019 05:34:47 PM,8a8a41cd8261fc273457a11c21,Yes,100 people or less,Yes,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Does not apply,Neither agree nor disagree,Do not know,Neither agree nor disagree,Agree,Agree,Sometimes,Unsure / Do not know,Never,NA,NA,NA,Never,NA,NA,Strongly disagree,Usually,Disagree,Agree,Strongly agree,Agree,Rarely,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,2-3 Hours,Neither agree nor disagree,1-2 Hours,3-4 Hours,Neither agree nor disagree,Don't know / Not sure,Sometimes,Neither agree nor disagree,0,Male,Bachelor degree,1984,0,10,30-44,Male,"$75,000-$99,999",Pacific,Windows Desktop / Laptop,4,4,3,3,3,3,3,3,4,4,3,1,1,2,4,5,4,2,3,3,3,3,3,1,2,2,3,87500
10788780332,237187931,06/10/2019 05:29:28 PM,06/10/2019 05:33:44 PM,189154b2fbc3fcbf85477e57bc,Yes,100-500,Yes,Strongly agree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Disagree,NA,NA,NA,Strongly agree,Strongly agree,Strongly agree,Sometimes,Stress,Sometimes,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Disagree,Always,NA,Disagree,Strongly agree,Neither agree nor disagree,Sometimes,Rarely,Unsure / Do Not Know,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sometimes,1-2 Hours,Neither agree nor disagree,0-1 Hour,1-2 Hours,Agree,No - the amount of time I spend on my smartphone is appropriate,Never,Neither agree nor disagree,1-3,Female,Some college but no degree,1957,13,9,> 60,Female,"$25,000-$49,999",East North Central,Windows Desktop / Laptop,5,5,3,5,3,2,NA,5,5,5,3,3,2,NA,2,5,3,3,2,3,4,1,3,0,NA,1,1,37500
10788778617,237187931,06/10/2019 05:28:19 PM,06/10/2019 05:34:42 PM,1ed16176f4111fe8c5a5e1a37f,Yes,100 people or less,Yes,Strongly agree,Strongly agree,Strongly disagree,Strongly agree,Strongly disagree,Strongly disagree,Does not apply,Strongly disagree,Does not apply,Strongly agree,Strongly agree,Strongly agree,Rarely,Lack of body movement while at work,Never,NA,NA,NA,NA,Don't know / Doesn't apply,NA,Strongly disagree,Always,Strongly disagree,Strongly agree,Strongly agree,Strongly disagree,Never,Sometimes,Moderate Stress,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Never,5+ Hours,Strongly disagree,5 + Hours,1-2 Hours,Strongly agree,No - the amount of time I spend on my smartphone is appropriate,Sometimes,Neither agree nor disagree,0,Female,"High school degree or equivalent (e.g., GED)",1958,11,3,> 60,Female,Prefer not to answer,Middle Atlantic,Windows Desktop / Laptop,5,5,1,5,1,1,1,5,5,5,2,1,1,1,5,5,1,1,3,1,5,3,3,5,2,5,1,NA
